chirp_mass mass_ratio chi_1 chi_2 luminosity_distance dec ra psi phase geocent_time theta_jn
1.1973941178618586 0.9202629621430303 -0.04368705621730587 0.02801437919581029 40.56564080146551 -0.4136414855142191 3.4473468096629403 1.637848981318499 2.344596301696325 1187008882.429876 2.5797134534051023
1.1975097130529802 0.7946586506785214 -0.028070355135195235 0.04105036997589449 40.01580757050462 -0.4005429133614138 3.4373315346500393 2.286179169890716 3.296530815250604 1187008882.42998 2.598688996414623
1.1973952039175513 0.8464674310948669 -0.04889658193603952 0.04633664296734069 22.632233472589554 -0.37536398619265327 3.4315735120375725 3.0713979956604707 0.6016078050659082 1187008882.4303458 2.0814721084747956
1.1975399105241067 0.6633249422508466 0.04143747442939469 -0.015715712772852282 32.44373753515697 -0.344273457799755 3.419585291554173 1.7983171594723308 5.8070882570871545 1187008882.430576 2.2872193754579353
1.1974454922108582 0.7653507377937059 -0.04890094585705643 0.0667675372381138 45.02906223296331 -0.3259476781508652 3.4049494444227912 0.09786837068769953 4.182994871420241 1187008882.430596 2.9962107577971446
1.1973981720876694 0.8796529371713762 -0.008896005392474787 -0.006457118255808247 35.4572708920131 -0.35012378083383977 3.4064856422982905 0.2185202478895076 0.8963546608425389 1187008882.430703 2.4180494537867614
1.1973413210464174 0.9131011749021443 0.022418119091800484 -0.054775548331222196 30.153677224356912 -0.33126806547236587 3.394943758297055 0.059403581226072005 0.7708367402057107 1187008882.4306188 2.2812654899995572
1.1974838924226878 0.7702175189414863 -0.003648512361286549 0.014509873970105197 29.753926640086508 -0.3848029269413827 3.4319453136975686 2.1858569295389465 6.12502649805799 1187008882.430218 2.1852630357508955
1.1977036984462641 0.5634742275447273 0.05378024365048632 0.031147432603229747 45.144495144889014 -0.30465184386258665 3.384786915752432 0.11072244980901881 4.4501814406331786 1187008882.4309807 2.9987415874522894
1.1974351277649924 0.8594339115761648 0.027561780158858143 -0.04654696471292326 45.02262600637664 -0.3627867862362365 3.4205403445235185 1.5846094258626973 2.3958648361626875 1187008882.430334 2.771886373588406
1.1974663922896236 0.8411003926856697 -0.05552804683166408 0.06117028921134826 40.75427541114024 -0.3410229939537522 3.42167344519538 2.957127390968424 3.899524129624649 1187008882.4307067 2.645672862884346
1.1974400447740683 0.8303512404257468 -0.021429154726734775 0.01728681093976471 32.74210373645156 -0.3303303986614863 3.4011261720579307 1.472641802125268 2.2966682224774755 1187008882.430726 2.450134198097783
1.1976432882187347 0.5441780024934897 0.0476186144717724 0.05288166693320985 34.47893930222736 -0.3439276912718947 3.418135891724711 0.905162848319272 5.02038387588559 1187008882.430248 2.388868149925735
1.197394950125826 0.7209011062377577 -0.024071650928355837 0.05009238035172707 42.31618086144503 -0.32641255034685507 3.4052866598280436 2.4796474400481663 6.078412400332102 1187008882.430725 2.7611505340555076
1.197508347281766 0.8099876003702405 -0.041948535654333124 0.057988893303552363 37.926562909500454 -0.39717834984341627 3.4514413186414235 2.2234637947951783 3.1737114159044153 1187008882.43007 2.4634711656564305
1.1974050877341391 0.734495082953608 0.04596563462343632 -0.061224429753985045 43.024401625833725 -0.3420220900149397 3.4046876353616153 1.6513444857049029 2.3842502095262716 1187008882.4306033 2.804527654090758
1.1975663678518003 0.6865580597424916 0.014841057159408685 0.022658691220269866 38.34594051434238 -0.347704066480758 3.42946481658589 1.2886237864230947 2.237907919416585 1187008882.43054 2.591215848680665
1.1974477541131079 0.7984578235303029 -0.026818806057147086 0.030130074099481763 26.249099159682707 -0.3754869770757853 3.418042138000221 0.062391855934749434 4.1375551178145304 1187008882.4303074 2.1346614549955554
1.1974206720128315 0.790975826099796 0.036501618155997465 -0.054068691903246396 37.4791372382811 -0.36782880830964726 3.425456056859526 0.5425951562216075 4.418515838224189 1187008882.4302418 2.528977716851442
1.197451930026139 0.865579667778984 0.01689311711142656 -0.033304125250164233 40.122791884516 -0.3540921523868259 3.420925439284978 2.812419883912042 3.6866897600113164 1187008882.430389 2.6206781446781635
1.1975528711996735 0.6331221390838039 0.040563509147499135 0.0009300310679463547 42.83972239255316 -0.335435710907793 3.3906437359453054 0.26041174280459406 1.0235567035488613 1187008882.4308207 2.95364781265466
1.1976081543952526 0.6758625655370541 0.05150775500130006 -0.02871591227647924 36.32905092863204 -0.33891653407748346 3.421585982164759 1.023885903409311 5.261021251399343 1187008882.4307048 2.4784996747295063
1.1975733680791636 0.6467733564573895 -0.002615164949441834 0.0658149474912921 42.03510076988447 -0.34184723128490097 3.403180021017619 3.0268375138302477 0.9311541812694158 1187008882.430556 3.101250901529261
1.1973980436842218 0.7219507818778752 -0.012932899327908538 0.03133527629133076 31.97111140814357 -0.30511266210586724 3.4004061051809567 1.0372591075920152 1.5885563985322824 1187008882.4309208 2.356135068913366
1.197443935718823 0.9623896653791368 -0.056180108642761004 0.041214117238344575 42.074482598829924 -0.2901313092923401 3.3831510592357 1.3118664455106623 2.2109101812759593 1187008882.4314601 2.8841612267207637
1.1976245543614712 0.62987658714982 0.034733352801486386 0.01931279710907606 39.18589408882181 -0.39332024028559975 3.430150651203166 2.5931974780794476 0.5086499119031519 1187008882.4300697 2.6612531430600193
1.1975125837210379 0.7583112323166842 0.013575982124498301 -0.006469680038996617 31.55546525478218 -0.36517501673913705 3.415101727589414 1.4307591901845627 5.519685433793161 1187008882.430379 2.375382425471881
1.1974804983002767 0.7362847823553771 0.023243888040040794 -0.017174043611504902 45.31289892959491 -0.2994563663057272 3.381853722287492 1.2818467523390598 5.219605575163411 1187008882.4312477 2.9481165644885614
1.1974051107106172 0.9987913102031379 0.0022597593604077176 -0.026153995911140676 40.40762553898121 -0.31978330640739533 3.3889269328360214 0.19949988732568238 4.246407508156238 1187008882.4309726 2.7207198434243396
1.1976456958850425 0.6047223863104598 0.047461872422775886 0.016163342992892932 40.51973062639109 -0.4175564213525192 3.4596674567394743 0.5391800408067782 1.5484346926336532 1187008882.4297645 2.574058345082203
1.197502625904368 0.8015237198295925 0.04480751644581929 -0.05739869126175253 43.129885759493085 -0.3064030391561239 3.388586259388458 1.1528986064209914 5.269363625552861 1187008882.4311428 2.918044196360318
1.1975110501307296 0.7037244805367963 0.04282374983717392 -0.033372052996428675 44.92557222634579 -0.3521343904875992 3.4287724701365474 0.8551997156927876 4.828476187190792 1187008882.4304483 2.877373515807839
1.1974202911345602 0.661790140200373 0.04432752314072101 -0.03775686014261662 37.32343465864123 -0.35481356770337635 3.4129934384521095 1.227271932200767 5.003231729633226 1187008882.4302247 2.5351345167825254
1.1974005370821927 0.9166032999596598 0.007290434835702728 -0.028936455665584213 38.30990122357083 -0.39038445803042826 3.4312950624091596 2.8975122004212417 3.6909545056828303 1187008882.4301648 2.522011751331579
1.1977238754620851 0.5711298169989707 0.04172179427752366 0.05814262477854923 45.50513459259295 -0.3868305098510725 3.4454054856788434 1.1514649905323797 5.471076094320921 1187008882.4300349 2.9407948033931754
1.197357180780675 0.9058111597993425 -0.005131644067922367 -0.01958250071577345 26.09785625406054 -0.3423968166510144 3.406335026843292 1.3872099607431152 5.157864312471465 1187008882.4305637 2.1202388519728674
1.1972994163456625 0.8668107991144691 -0.03402008516881915 0.01190417664619417 39.93426619553504 -0.32155172073785965 3.389366375151849 2.248931423236478 2.7133792310089135 1187008882.430764 2.677014156588714
1.1973807856652523 0.860234368030241 -0.007464747950439804 -0.008809627496542995 38.41784849080768 -0.33555095482899894 3.4202945077685882 3.0811533006421152 3.7348454054349443 1187008882.430557 2.6021993603078712
1.1974055898724507 0.8799177094208765 0.034134307690967175 -0.05843265088601575 42.05881850502907 -0.33656567808622556 3.398727382586488 2.8756871675992546 0.4631468645362606 1187008882.430659 2.734590779128365
1.1974581557677726 0.6861502498053333 -0.0173326794287446 0.0589942090990935 32.631268078790626 -0.33530069012422037 3.412590367725917 0.37149342890411224 4.236993481320289 1187008882.4304755 2.3194345004305297
1.1974876612827507 0.8883345582941702 0.026769896518111264 -0.041123063910319196 39.780522782888106 -0.32414657258255725 3.4045018718693063 0.44758053527063596 4.5846548908859015 1187008882.4310124 2.7134854070764676
1.1974638759030352 0.7868899543963083 0.01557685176947031 -0.02082393566593474 31.482910110217563 -0.3627734148735142 3.4395450435802473 2.7321868526416684 0.4767631285342637 1187008882.4302242 2.3065480423064755
1.1975240365655808 0.6949514219238115 0.049845214729413154 -0.04141864144946124 34.663062424629636 -0.3594016547425419 3.423020970485534 2.462967791734036 0.20743002871445032 1187008882.4304984 2.31560165461229
1.1975372379634173 0.7441017404893497 0.04165746577677834 -0.04289993550927957 35.1901945150032 -0.3831124010448253 3.4377166690417247 0.06727568297270495 1.1953348157704895 1187008882.4300866 2.412829013595708
1.1974955473225934 0.7678873070625404 -0.008034314856188107 0.020480011632580675 44.54073728240935 -0.31756074117859706 3.406534328960345 1.9373184423294325 2.8185633561418375 1187008882.4309444 2.933521815385135
1.1975932519041115 0.5833615652216897 0.06039929764855023 -0.0038877125513525485 44.37570545151072 -0.3320859676809165 3.4009511089103706 0.8422868291900313 1.5964642964474869 1187008882.4306724 2.7962372892228062
1.1975421001206399 0.5885824864541468 0.0319989401156435 0.04120801780673032 36.82988045913229 -0.3496531283924362 3.4251928392121647 2.7883471707538354 3.439547202588353 1187008882.4301765 2.536877068825639
1.1973969651194023 0.9947525499449544 -0.06193611694736089 0.04145626983980032 39.769124481556624 -0.34533027707754754 3.4095993373811755 0.7377156997319233 4.578397098238385 1187008882.4306195 2.60741577788516
1.1975408554791789 0.6007685237931302 0.026497118579140375 0.04100684453184471 36.33198835298986 -0.3773590965329499 3.4251200343352393 1.7041345352774189 2.461806894244098 1187008882.4299264 2.4836410644394316
1.1974305883665621 0.8394301213311551 -0.050351071302189514 0.051645542692797516 41.026055942822865 -0.2984707789257604 3.3888411277585635 0.1698430286459116 0.9759248485029943 1187008882.4312246 2.6746580344096906
1.1974609645028909 0.9429390842859657 0.027752490734861954 -0.04698872430944827 39.32239983591053 -0.3945329586976911 3.4482270655876754 1.0705482184513795 5.212990896924103 1187008882.429979 2.5281776833401595
1.197451165816615 0.9850062808207313 0.013364688037333844 -0.030491554961454385 43.870898962222306 -0.3186192019908333 3.3981785610041704 0.2674630020203997 4.33414180339579 1187008882.431067 2.885012458800554
1.1975772971057745 0.6877523525443341 0.061422800251229315 -0.05257534650068289 27.738096774667216 -0.35647355292332994 3.422582187142389 0.4524900191197225 4.657838339300936 1187008882.4304867 2.1826833427059738
1.1975664693643897 0.7137085546316406 0.02318665717620276 -0.0016672697526669 40.259818490630664 -0.3337521085449884 3.401506318579041 2.6298018470501776 0.5207954419022719 1187008882.4308965 2.6008894054893674
1.1975300899935666 0.6900652860214762 -0.014648276930838235 0.06085244188836955 32.842750566624204 -0.2986013433751995 3.396991342404173 2.1172778952793423 3.0490277586922296 1187008882.4310646 2.284995168512744
1.197745174740946 0.5763874937849488 0.035084950054664416 0.06654663841753711 40.057525176767854 -0.30117723500396093 3.392203774572928 1.2297344298620188 5.670987243812366 1187008882.4310603 2.6877142600649693
1.1974031624705308 0.8381281118356481 0.02189533272387907 -0.044137483896114924 32.589795513537226 -0.27836964407661596 3.366151236770248 2.811421892397619 3.6286326704098233 1187008882.4314926 2.392913897039173
1.1975012236449525 0.6105090319618006 0.06446442542821812 -0.041130428963702795 43.19719081461231 -0.3914642439680152 3.4457996471913632 2.296085736678276 3.027804525431359 1187008882.4296896 2.8850255601395207
1.1973284005308282 0.8475258569573235 0.01240547139970681 -0.039507581583774536 44.815140116467354 -0.37484334841810396 3.438973378894258 2.1821887799036843 5.905842273010048 1187008882.4299529 2.919327426513472
1.1974928558335796 0.7039913391428572 0.006171353592037465 0.022500567250931455 29.435384736221696 -0.4005507209898871 3.4425774574547106 3.0613409675249432 3.7394917175556266 1187008882.4299808 2.2708182242754824
1.1974421113023495 0.7052459291721958 0.037960358028474514 -0.03588960714926303 31.043628081275717 -0.3787066212645658 3.4365141548904927 2.2586611820916684 2.979080373057453 1187008882.4300923 2.20791528523761
1.197376480412721 0.9118139133255623 -0.05522933410918887 0.039441333035362625 31.066255480072485 -0.32449203683173783 3.3947118018299705 0.36549782427835614 0.9976543476243956 1187008882.4307902 2.282048433968672
1.1974419107590646 0.7290067457847313 -0.0319008556775611 0.060800556141218626 42.9659440859328 -0.34646249340302737 3.4203901269347092 1.208402001628084 1.8723292996173069 1187008882.4303505 2.9958141161982215
1.1976651640985496 0.5644752982989107 0.06315674643922511 0.01212562485187868 40.65176305956241 -0.3506808535082037 3.405028852184078 2.299074522368366 0.048904759342329254 1187008882.4304442 2.8636689373029243
1.1973730965924805 0.9791040310802613 -0.02330442863462586 6.106297900509983e-05 43.04183350206079 -0.34531303645969874 3.4170300527158783 0.7820679968823264 4.633267296153936 1187008882.4306507 2.8166379246405135
1.1974877125861592 0.6719006384338738 0.01916934318288445 0.008575273936493072 27.501675446155296 -0.27206535230585965 3.376280966367504 0.04922431372218327 0.9017805177506023 1187008882.4315019 2.269332414500737
1.1974218955281724 0.8492111765859917 0.02904393803340949 -0.04738688660998408 44.80647037985704 -0.336549364194673 3.4106691035437056 0.7764846810769654 4.628376020349942 1187008882.4307241 2.8080125992496465
1.1976584614878543 0.5696569371820217 0.0475201840493599 0.039064094259814316 29.59919290436785 -0.3803100182573582 3.4195647915085368 2.590171462860264 0.32930175742875967 1187008882.4301252 2.135872667434713
1.19735434151283 0.6963869998189711 -0.028900598910947456 0.05973866087517246 41.25771510518738 -0.3202964120686772 3.3994636522693282 2.713396059403737 3.14262560494104 1187008882.430638 2.7040482515297932
1.1974933992310715 0.6386471066698356 0.044666330774183735 -0.021818223903324656 42.63789833781746 -0.31555703293021375 3.381991818741814 0.015275685640487664 3.9648963196968756 1187008882.430831 2.82830744781521
1.1977151555612517 0.5448624004013548 0.05640476705082256 0.044391514405027005 44.64398550694802 -0.39382818570124983 3.427395558360247 1.120337253070239 2.2613114638143954 1187008882.4299045 2.795018501098784
1.1974725667291906 0.6007439914626675 0.05087158152097036 -0.014590730851075893 32.746787696540174 -0.3469681120832576 3.413137491031797 2.5063563946107537 3.104241628943477 1187008882.4302306 2.3801873954562445
1.1975942719241375 0.6369627395968157 0.03495161303884134 0.010317206650916622 39.268267387201426 -0.37794583430608114 3.4356127464696558 0.1261235892314003 4.313849384619524 1187008882.4301188 2.620128807341164
1.1975199407187256 0.6701174868827746 0.021723763513926186 0.012868204946168776 29.594106631207687 -0.3146108064329237 3.39188574021782 0.9045536386786803 1.6339532809558375 1187008882.430974 2.2226013029445033
1.1974008121301813 0.7325983850505734 0.029934217657731757 -0.037870959939743154 29.43482267310999 -0.31156408728406354 3.3906030982421123 2.8118788409102264 3.4484040891056855 1187008882.4309392 2.2827639547540493
1.1974609839155386 0.8231088106686472 -0.023449104397099733 0.022324572980695803 33.52704356570834 -0.3462831035128742 3.41769486580518 1.9305807143048035 6.058915778637967 1187008882.4306173 2.389146113199837
1.1974065647017014 0.9176367903915689 -0.058008676433628635 0.04467660884611141 40.24037100698486 -0.38462826773240644 3.452031995204672 0.36147276545688767 4.278998385122852 1187008882.4299793 2.5919025089853434
1.197623746788114 0.628378525713247 0.025355190467411054 0.03552722210082564 38.7172974019284 -0.33323943792320776 3.408526532416115 0.02907840789256559 1.1280031682765734 1187008882.4307356 2.6122388550239486
1.1975838807537542 0.6436281079026143 0.03709989276443236 0.007915898278001321 35.96713646245362 -0.33387737997837397 3.4175102933063486 1.121449124088961 1.9788600118112825 1187008882.4307554 2.474256818464926
1.197371542227658 0.745050784660208 0.019142955192244224 -0.026164008228539266 26.576222354582608 -0.3371325489076528 3.4037229721002653 1.6718695662207579 5.393505754347919 1187008882.4306905 2.1554020796532045
1.1973720267258963 0.8169564967564098 -0.038058701986131004 0.03597519528694447 39.6987157334799 -0.3549393296898581 3.4116896278560622 1.4064208233574451 1.9223881425889677 1187008882.4303768 2.5777094776032783
1.197424499015685 0.8805456370491346 -0.06034958604621203 0.052977130577188836 44.43763770965209 -0.3100538237299699 3.3958099798340204 1.1127634764609626 5.139299082908625 1187008882.4310691 2.8504361923462302
1.1977740160144896 0.5336304394119548 0.05662011378224635 0.061645738444287446 23.892517472149283 -0.297641085053993 3.387849497865637 1.3000971688198255 2.4612809364519275 1187008882.430995 2.078409852798241
1.1974493659179108 0.7976167744943234 -0.029132709841601122 0.03406742904068613 46.327458994964125 -0.36710209347239586 3.4344706250933834 0.06549399963323022 4.1290515933612095 1187008882.4302418 2.932026002584708
1.1975575328827484 0.5903848533455992 0.037488016556587775 0.03139698992037826 35.772558407289544 -0.28641946476596963 3.3692633503470435 0.9139802476230757 1.6272860059555738 1187008882.431368 2.4767288740623807
1.1975394062822953 0.619374700089843 0.017881688876948826 0.04706923262099835 34.290786779749695 -0.38041637650457305 3.432314504700429 2.8157782552815527 0.43758414042344024 1187008882.430061 2.4236180346967453
1.19749032827996 0.5902225343118672 0.020913186375309492 0.054043861755963 42.679401180280905 -0.3949752096424003 3.4373460560773514 2.1436924505236017 2.6729193609773034 1187008882.4297583 2.71554054105268
1.1974310201154428 0.7270011372635199 0.0420339762298767 -0.05030083516397393 41.514326642926825 -0.32206284245722716 3.395152581078675 2.973446076157888 3.665034092242022 1187008882.4307146 2.8429113090378575
1.1974232481127354 0.889098187010045 -0.03939329771142447 0.026459177943079407 22.608527987313092 -0.3388294254874693 3.3964004790497992 1.7016029049353238 5.801217586688445 1187008882.4307468 2.102296970923595
1.197337655530458 0.911398238596314 -0.03825002747694803 0.017827373968675564 44.10216152419306 -0.32638697550496615 3.41375850511004 0.43456467708652924 0.9499257845086041 1187008882.4307184 2.9306141979256544
1.1975058989059473 0.7441809331355083 -0.035854621926947064 0.06567635450059828 28.64915452200753 -0.39293808481453585 3.4475917073842504 2.8617943452890606 0.7061547507348045 1187008882.4298756 2.203993356502299
1.1975914903952984 0.5992577739501195 0.0445027189063225 0.016730426242133417 40.65141479451579 -0.3560110407901778 3.4108438902441423 0.005912582614104928 4.014044955035908 1187008882.4304998 2.8078319470611333
1.1976482416822205 0.5202154565586833 0.060406073210915234 0.05215353513370059 41.74841735794545 -0.2972345205389646 3.391260481092336 0.024461909339407298 0.7901505398579712 1187008882.4308624 2.9142204769599904
1.1976274953378412 0.5502314763460459 0.04375726346652996 0.06004504324389712 16.978661950166074 -0.36484162832934336 3.414986925210348 2.944686602328516 3.609719537465094 1187008882.4302235 1.9359793004187777
1.19732696233381 0.9543836908145423 -0.06073731311042164 0.03306100085009363 21.975660972045176 -0.29081283519589174 3.358781246957907 1.6022670614185732 2.262422089563597 1187008882.4314196 2.0974027695597988
1.1976327989549043 0.6088590093381717 0.05704210302189011 -0.010719015216994102 30.45666683048487 -0.3175131662437644 3.393904488809563 2.854364297167856 0.8209966861641463 1187008882.4309735 2.264466915971292
1.197376218108698 0.9225563074892273 0.0011991673392237334 -0.025408320572274122 39.72119816291201 -0.3598792593276276 3.4180255182216612 1.6966015151327527 5.577844854137066 1187008882.4304392 2.5403036644921415
1.1974869074667394 0.7098703344962249 0.0077630963763961475 0.010147001171741707 32.85204846350668 -0.3451015905665822 3.423070230692768 0.5342211979810311 1.492049641390202 1187008882.4303272 2.331000146580808
1.1975561978544425 0.5846154147666216 0.04053655098744742 0.028173650836772618 35.79020342459108 -0.3630706642899185 3.4135767523988294 2.5530337437329114 0.14683244845164684 1187008882.430235 2.534891336403595
1.197403185486194 0.8847577239301241 -0.027112081889160193 0.015877303165748313 42.95124615004564 -0.3656610771247643 3.4190362315460896 3.08859893715647 0.5737431972109264 1187008882.43047 2.8300613848618443
1.1973528934659068 0.9844744126267881 -0.0510178113647166 0.02606173778513475 39.50262475561748 -0.29649431449448044 3.3948692014991555 0.8729887452994564 1.4955647036108644 1187008882.4311223 2.6371962320700466
1.1976627720869852 0.6170692282912548 0.02507182636458591 0.04637375869299071 41.320314841087765 -0.36805851234006354 3.4119855138738178 2.623693472153454 0.6908064912171822 1187008882.4303348 2.732360286293978
1.1973811598908866 0.8032439504158471 -0.01202132936614183 0.00581342012978496 31.048128708579682 -0.31661441168238114 3.4030621598557484 2.4139455580737197 2.994255785345188 1187008882.4308927 2.2746451721455876
1.1973761492938504 0.8375171819485019 0.04277241926318309 -0.06923872367085263 39.40125120148802 -0.3260919181571935 3.4055109951535516 2.2559469517957704 6.012313274306537 1187008882.4307108 2.5422128745831416
1.1974483499889566 0.8728952886077307 0.032493136871079256 -0.05029785919405 39.34150191421718 -0.38069445803625884 3.4231850429352084 0.07172384255347991 4.0002422710062655 1187008882.430267 2.5994027815587013
1.1974535428789101 0.7197922791689826 -0.026247465610904124 0.05976917115993749 23.894039479126423 -0.38358267677241004 3.4165231633856785 3.029468900146507 0.5066463326537605 1187008882.4301703 2.118149093469424
1.1975122936733322 0.6780196598751422 0.050431982264221145 -0.041430951900523365 38.876287595309556 -0.36995466350614226 3.4395627939264877 3.101134555810329 3.973098894017824 1187008882.4300675 2.5385014554315037
1.197406309147809 0.7232234464790287 -0.03959049624228046 0.06833911203676904 37.87731414407106 -0.3659678089929796 3.4225698297333618 1.0124716121231412 1.7039053737725451 1187008882.430166 2.4708666849942653
1.197548008830605 0.6840534601636996 0.01105367851586983 0.0230499983328349 35.486490979225024 -0.32490262334520653 3.3927721512031757 2.6041202431808 0.4472031422210167 1187008882.430819 2.570114920747637
1.1974200834637414 0.7665878526223187 -0.04586275245972883 0.06110875644457914 24.812973775310887 -0.35578042154316575 3.406618598271234 1.439096245455923 5.396249340605654 1187008882.4304557 2.1247021604705605
1.197601859700598 0.5870420929225099 0.035721771144066716 0.03870343992280309 33.587540665048735 -0.3854047621952599 3.439962786538679 0.7585656785384971 1.72444791013133 1187008882.4298792 2.377651141867682
1.1974067563458248 0.8898078131494054 -0.015924619281042364 -0.0010297219016084658 16.32079827671533 -0.4063230305403367 3.42197385139472 1.491665665343408 2.2189048431896685 1187008882.4299836 1.9431910533255197
1.1973723205209568 0.9056532602613181 0.008544774875039074 -0.03150630745893814 26.00451795842689 -0.3580533971532341 3.3975107608477106 1.6884513203361182 2.3023476824736635 1187008882.4306223 2.1779190762998644
1.1974259234536493 0.8575238942596868 -0.03589099172888461 0.029690795358901914 36.52013626769573 -0.3536994233153164 3.4243552922513634 0.22526802591046222 4.1597369736278145 1187008882.430396 2.581183418752068
1.197546042634626 0.7138742556703722 -0.004162085775758731 0.03571721419822839 24.97968818514002 -0.30885189833008936 3.4023577727628944 2.918295606844141 3.9189218908572374 1187008882.4310126 2.1201637531500612
1.197306985558684 0.9510532175079828 0.03402952444891785 -0.06613650427638867 38.728401612276436 -0.3424317093030377 3.3980197188970425 0.9640296032162056 4.557501033293221 1187008882.4306538 2.6010238296375063
1.1973577677921696 0.9147462021168057 0.03858111868775044 -0.0678119929441503 43.82082350310097 -0.3313009959347695 3.3944840995013257 1.1519656861618353 1.7367969078700924 1187008882.430772 2.799886866976231
1.197395335403503 0.8056998416304774 -0.05246625617826863 0.057650594185040455 42.542589649716916 -0.3065076589637195 3.3995946019946346 0.5209125460769611 4.365370275960847 1187008882.4309103 2.6820232785479874
1.1975814783415173 0.5945640688022873 0.020914377229232048 0.059972936648912845 40.981365088932726 -0.3748812951614156 3.443557459094343 3.0651991613795095 0.7976230429502894 1187008882.4298284 2.5737517175925615
1.1973272759937954 0.9222964320368698 0.015379474259621495 -0.04806598940995862 41.2623029336669 -0.3507707188678602 3.4189407377033025 0.3935021561191061 4.1905584408345735 1187008882.4302814 2.7665026769422445
1.1975061539275358 0.7327992797778308 0.03956807083201504 -0.03867478276385374 23.42114443582546 -0.4093161438981174 3.4360288069540847 2.9623338190709476 3.874182852546031 1187008882.4299319 2.0937141545939695
1.1974375947283344 0.8266983545159756 -0.04186964496817863 0.043206311787981885 39.679808496719616 -0.3774945273328307 3.410657441532309 2.7179305131859706 0.3816905258569961 1187008882.4302683 2.6113307310578855
1.1973564346965118 0.864170114678429 0.01151093855230946 -0.034972018363628295 33.68381381990066 -0.31433814691359163 3.3894755709022637 2.345431145687684 6.089970291613347 1187008882.431041 2.3464684214755405
1.1973950457226326 0.9442631752940099 -0.0521823679125843 0.033007595755740735 19.656289069375756 -0.3741429320574984 3.4351691551188384 1.838897849421236 5.909213536547042 1187008882.4302068 1.9264700719092338
1.1974357800644193 0.9097093819771206 -0.05147602851905239 0.040313956241849094 43.092340363443135 -0.35578607199745943 3.4014250970655575 0.08128356641405689 0.928715880182816 1187008882.4305677 2.9103409434405307
1.1974934172526095 0.6851470663181719 -0.020584720851382944 0.06854407910025684 46.807248111184656 -0.3720921882552719 3.431370789258369 1.278242377714124 5.255261497463178 1187008882.4301407 2.90104990180498
1.1974355876470022 0.712658080137825 -0.017023180835586155 0.04211628189786695 46.38637193580242 -0.310424828276385 3.395912232215799 0.8241264502773118 4.7125841125466055 1187008882.4308622 2.912193255520573
1.1974203002822015 0.9197118435277767 0.0011089265383703306 -0.022514277129833817 40.73168617450887 -0.3181614054620097 3.3962500136592695 2.780919888327452 3.7097839528943855 1187008882.4309177 2.6627210006125916
1.19740394428846 0.9081330617677569 0.012269833766688582 -0.03393054745357947 27.98273525830894 -0.29485629853356476 3.3840262766588096 1.6956662881017344 2.436929424275645 1187008882.4312077 2.2788821773835424
1.1974057146848607 0.8387592214104976 -0.01456046594171237 0.006573288708069364 25.260838777118757 -0.33660786096003437 3.4022647182565477 1.361879397423478 1.9493831110348907 1187008882.430722 2.1673332468179556
1.1974392459306984 0.9148548648062882 -0.04347099047256038 0.031777597798146165 21.89515245898188 -0.33615674607412627 3.415908815850588 2.9824018182057763 0.7101812084178349 1187008882.4307573 2.0411537041593384
1.1973748825990018 0.8347209172694114 -0.031561213677031075 0.021904485689108688 44.48406639466141 -0.40424406851403644 3.443151408603451 0.6606175976380169 1.351582066499322 1187008882.4297667 2.7059891923402173
1.197484001305515 0.6870576487840852 -0.003926887031236115 0.040219789573662734 41.14371776942812 -0.32903716432641306 3.4173571369247093 1.0386866556893304 1.8488360233920067 1187008882.430669 2.6368761973913717
1.1975074285585843 0.8019424302502633 0.05252685415279483 -0.06582272343885762 44.21277745282008 -0.3529450322806171 3.4281538165583 0.31537335834787567 4.482621939321065 1187008882.4305856 2.8265760629087207
1.1973501469475314 0.8523011106032372 0.0154388101157924 -0.04177600661999896 45.64452464294095 -0.41038350571078597 3.444309146459001 2.4198402767483276 6.223114869468496 1187008882.4296784 2.8588144103907105
1.1974923035935008 0.6183695604724367 0.04414389593264828 -0.005459194045737817 45.74631063071554 -0.3163383920746194 3.3945924351931116 2.7961526984013463 0.19476771885638863 1187008882.4307604 3.0105734213388065
1.1974868804318404 0.6661293876817255 0.0424803048330048 -0.025209943389330226 45.388217662275 -0.36266848200871094 3.424846846275784 2.9642700068305836 0.5454323032904915 1187008882.4303255 2.800405666043764
1.1976394789243816 0.5654927125397071 0.06309394869155854 0.007164610149465692 36.00742702093662 -0.3116108954087537 3.3981595645663374 0.28593081799587056 4.317872837289724 1187008882.430893 2.51076024319995
1.1974700759428223 0.6619050926034087 0.033084762881415666 -0.008346143214468776 37.465978224778084 -0.4017999567594956 3.451595529247706 2.4633562407715286 3.1030215382761246 1187008882.4297965 2.480692021006757
1.197420574606431 0.9422358968282457 0.013307206827010698 -0.03526176604923242 45.621064217124804 -0.3246557111500281 3.397492330113417 0.14739954441556982 4.1684818548684 1187008882.4309556 2.960980912390236
1.1975739785556043 0.6152074431605308 0.05294258459521331 -0.01290940100660911 38.26772217225088 -0.3197849228934617 3.413945409067519 2.2961113769173673 0.10265361002845254 1187008882.4307404 2.5605299347937023
1.19760295717026 0.5671672311587237 0.06375032545665132 -0.00100744916545073 37.28311713436709 -0.3279592917270164 3.418489599529186 0.9190010395086883 4.873959695371173 1187008882.430365 2.5476763532087827
